alone_decoder.c,240,49,32,1,159,94,33,373,435,127,808,3914,0.02,50,195700,1.3,10872.22,40,20,11,19,1,19,0.12,1.05,11,0.58,0.08,0
sched_getscheduler.c,73,0,40,1,33,22,11,29,39,33,68,237,0.14,7.14,1692.86,0.08,94.05,10,5,4,4,1,5,0.15,1.25,4,0.8,0.07,0
sched_get_priority_max.c,136,0,112,1,24,10,10,15,21,20,36,107,0.13,7.69,823.08,0.04,45.73,2,1,2,1,0,2,0.08,1,2,1,0.01,0
sched_get_priority_min.c,137,0,113,1,24,10,10,15,21,20,36,107,0.13,7.69,823.08,0.04,45.73,2,1,2,1,0,2,0.08,1,2,1,0.01,0
sched_setscheduler.c,85,0,46,1,39,24,11,35,48,35,83,295,0.12,8.33,2458.33,0.1,136.57,12,6,4,5,1,6,0.15,1.2,4,0.67,0.07,0
sched_yield.c,73,0,59,1,14,3,4,4,7,7,11,21,0.38,2.63,55.26,0.01,3.07,0,0,1,0,0,1,0.07,0,1,1,0.01,0
scroll-filter.c,243,48,0,0,195,142,21,502,564,163,1066,5429,0.03,33.33,180966.67,1.81,10053.7,24,12,69,8,1,12,0.06,1.5,69,5.75,0.05,0
self1.c,71,0,48,1,23,12,10,14,20,22,34,105,0.17,5.88,617.65,0.04,34.31,0,0,4,0,0,1,0.04,0,4,4,0.01,0
self2.c,75,0,46,1,29,13,10,24,32,23,56,175,0.11,9.09,1590.91,0.06,88.38,0,0,6,0,0,1,0.03,0,6,6,0.01,0
semaphore.c,71,0,46,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0.01,0
semaphore1.c,152,0,72,1,80,32,12,119,155,44,274,1036,0.04,25,25900,0.35,1438.89,12,6,33,6,2,5,0.06,1,33,6.6,0.03,0
semaphore2.c,110,0,75,1,35,14,14,56,73,28,129,429,0.04,25,10725,0.14,595.83,4,2,15,0,0,3,0.09,0,15,5,0.03,0
semaphore3.c,123,0,75,1,48,23,19,80,108,42,188,702,0.03,33.33,23400,0.23,1300,6,3,21,0,0,4,0.08,0,21,5.25,0.03,0
semaphore4.c,134,0,73,1,61,26,20,118,158,46,276,1056,0.02,50,52800,0.35,2933.33,10,5,30,1,0,6,0.1,5,30,5,0.04,0
semaphore4t.c,131,0,73,1,58,25,20,118,154,45,272,1035,0.02,50,51750,0.35,2875,10,5,30,1,0,6,0.1,5,30,5,0.05,0
semaphore5.c,105,0,73,1,32,17,8,40,53,25,93,299,0.11,9.09,2718.18,0.1,151.01,0,0,12,0,0,1,0.03,0,12,12,0.01,0
sem_close.c,60,0,44,1,16,6,6,7,8,12,15,37,0.29,3.45,127.59,0.01,7.09,0,0,0,0,0,1,0.06,0,0,0,0.02,0
sem_destroy.c,146,0,81,1,65,20,15,60,90,35,150,533,0.04,25,13325,0.18,740.28,18,9,8,8,3,7,0.11,1.13,8,1.14,0.05,0
sem_getvalue.c,112,0,73,1,39,15,12,42,62,27,104,342,0.06,16.67,5700,0.11,316.67,8,4,3,4,1,4,0.1,1,3,0.75,0.04,0
sem_init.c,171,0,87,1,84,26,14,83,117,40,200,737,0.04,25,18425,0.25,1023.61,26,13,8,13,5,9,0.11,1,8,0.89,0.05,0
sem_open.c,60,0,44,1,16,9,7,9,11,16,20,55,0.29,3.45,189.66,0.02,10.54,0,0,0,0,0,1,0.06,0,0,0,0.02,0
sem_post.c,130,0,69,1,61,19,18,62,93,37,155,559,0.03,33.33,18633.33,0.19,1035.19,18,9,5,9,2,8,0.13,1,5,0.63,0.06,0
sem_post_multiple.c,144,0,73,1,71,22,20,80,113,42,193,721,0.03,33.33,24033.33,0.24,1335.19,26,13,5,12,3,11,0.15,1.08,5,0.45,0.08,0
sem_timedwait.c,240,0,100,1,140,37,20,135,195,57,330,1334,0.03,33.33,44466.67,0.44,2470.37,30,15,15,15,3,13,0.09,1,15,1.15,0.05,0
sem_trywait.c,119,0,72,1,47,15,13,42,64,28,106,353,0.05,20,7060,0.12,392.22,14,7,3,7,2,6,0.13,1,3,0.5,0.05,0
sem_unlink.c,60,0,44,1,16,5,6,5,8,11,13,31,0.33,3.03,93.94,0.01,5.22,0,0,0,0,0,1,0.06,0,0,0,0.02,0
sem_wait.c,189,0,86,1,103,25,18,105,160,43,265,996,0.03,33.33,33200,0.33,1844.44,24,12,14,12,1,12,0.12,1,14,1.17,0.06,0
sequence1.c,144,0,84,1,60,31,19,88,120,50,208,813,0.04,25,20325,0.27,1129.17,10,5,17,1,0,6,0.1,5,17,2.83,0.04,0
sha256.c,203,40,34,1,129,134,26,338,361,160,699,3547,0.03,33.33,118233.33,1.18,6568.52,18,9,31,3,0,10,0.08,3,31,3.1,0.05,0
shader-parser.c,728,145,37,1,546,265,34,1369,1952,299,3321,18931,0.01,100,1893100,6.31,105172.22,392,196,156,188,44,152,0.28,1.04,156,1.03,0.21,0
sharpness-filter.c,128,28,0,0,100,76,13,199,255,89,454,2037,0.06,16.67,33950,0.68,1886.11,8,4,32,4,0,5,0.05,1,32,6.4,0.04,0
signal.c,421,71,17,1,333,109,28,734,948,137,1682,8275,0.01,100,827500,2.76,45972.22,102,51,78,44,5,47,0.14,1.16,78,1.66,0.11,0
simple_coder.c,280,45,61,1,174,80,26,508,552,106,1060,4943,0.01,100,494300,1.65,27461.11,58,29,25,29,6,24,0.14,1,25,1.04,0.09,0
simple_decoder.c,43,8,12,1,23,21,12,36,47,33,83,290,0.1,10,2900,0.1,161.11,10,5,0,5,1,5,0.22,1,0,0,0.12,0
simple_encoder.c,41,8,13,1,20,16,12,36,41,28,77,256,0.07,14.29,3657.14,0.09,203.17,4,2,0,1,0,3,0.15,2,0,0,0.07,0
simple_parse.c,205,0,37,1,168,83,23,312,365,106,677,3157,0.02,50,157850,1.05,8769.44,34,17,53,13,2,15,0.09,1.31,53,3.53,0.07,0
sizes.c,34,3,0,0,31,42,7,80,153,49,233,906,0.15,6.67,6040,0.3,335.56,0,0,21,0,0,1,0.03,0,21,21,0.03,0
sparc.c,84,17,12,1,55,45,23,160,180,68,340,1434,0.02,50,71700,0.48,3983.33,8,4,2,3,1,4,0.07,1.33,2,0.5,0.05,0
spin.c,48,0,35,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0.02,0
spin1.c,61,0,39,1,22,11,7,27,33,18,60,173,0.12,8.33,1441.67,0.06,80.09,0,0,10,0,0,1,0.05,0,10,10,0.02,0
spin2.c,77,0,39,1,38,21,9,52,62,30,114,387,0.09,11.11,4300,0.13,238.89,0,0,15,0,0,1,0.03,0,15,15,0.01,0
spin3.c,78,0,43,1,35,21,10,55,71,31,126,432,0.08,12.5,5400,0.14,300,0,0,15,0,0,1,0.03,0,15,15,0.01,0
spin4.c,105,0,38,1,67,33,13,92,118,46,210,804,0.06,16.67,13400,0.27,744.44,6,3,26,1,0,4,0.06,3,26,6.5,0.04,0
srt.c,61,6,23,1,32,34,12,77,91,46,168,643,0.07,14.29,9185.71,0.21,510.32,2,1,7,0,0,2,0.06,0,7,3.5,0.03,0
strbuffer.c,113,16,8,1,89,32,20,169,195,52,364,1438,0.02,50,71900,0.48,3994.44,14,7,8,7,1,7,0.08,1,8,1.14,0.06,0
strconv.c,147,17,18,0,112,41,23,154,215,64,369,1534,0.02,50,76700,0.51,4261.11,28,14,13,13,0,15,0.13,1.08,13,0.87,0.1,0
stream_buffer_decoder.c,94,13,32,1,49,40,15,108,133,55,241,965,0.05,20,19300,0.32,1072.22,20,10,0,10,3,8,0.16,1,0,0,0.09,0
stream_buffer_encoder.c,143,30,41,1,72,55,22,163,207,77,370,1607,0.03,33.33,53566.67,0.54,2975.93,36,18,4,18,0,19,0.26,1,4,0.21,0.13,0
stream_decoder.c,453,97,109,1,247,130,32,574,665,162,1239,6303,0.01,100,630300,2.1,35016.67,90,45,30,39,3,42,0.17,1.15,30,0.71,0.09,0
stream_encoder.c,333,61,68,1,204,109,30,529,592,139,1121,5531,0.01,100,553100,1.84,30727.78,60,30,31,26,3,27,0.13,1.15,31,1.15,0.08,0
stream_flags_common.c,50,10,14,1,26,29,15,57,75,44,132,499,0.07,14.29,7128.57,0.17,396.03,12,6,0,6,0,7,0.27,1,0,0,0.14,0
stream_flags_decoder.c,85,17,24,1,44,35,15,105,139,50,244,954,0.04,25,23850,0.32,1325,14,7,0,7,0,8,0.18,1,0,0,0.09,0
stream_flags_encoder.c,89,23,18,1,48,35,18,109,137,53,246,976,0.04,25,24400,0.33,1355.56,12,6,0,6,0,7,0.15,1,0,0,0.08,0
stress1.c,280,0,102,1,178,75,29,271,365,104,636,2953,0.02,50,147650,0.98,8202.78,28,14,48,11,3,12,0.07,1.27,48,4,0.04,0
sync-async-source.c,145,29,1,0,115,97,29,242,316,126,558,2698,0.03,33.33,89933.33,0.9,4996.3,24,12,25,6,1,12,0.1,2,25,2.08,0.08,0
sync-audio-buffering.c,202,37,11,0,154,125,30,324,408,155,732,3691,0.03,33.33,123033.33,1.23,6835.19,28,14,34,9,0,15,0.1,1.56,34,2.27,0.07,0
sync-pair-aud.c,139,27,2,0,110,99,29,231,279,128,510,2474,0.03,33.33,82466.67,0.82,4581.48,22,11,25,9,1,11,0.1,1.22,25,2.27,0.08,0
sync-pair-vid.c,134,23,0,0,111,83,25,269,316,108,585,2739,0.02,50,136950,0.91,7608.33,20,10,30,6,0,11,0.1,1.67,30,2.73,0.08,0
sync.c,45,0,36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,0,0.02,0
test-filter.c,74,17,0,0,57,43,13,95,137,56,232,933,0.07,14.29,13328.57,0.31,740.48,6,3,16,3,0,4,0.07,1,16,4,0.05,0
test-input.c,25,3,0,0,22,13,6,36,44,19,80,235,0.12,8.33,1958.33,0.08,108.8,0,0,7,0,0,1,0.05,0,7,7,0.04,0
test-random.c,109,20,2,0,87,73,25,170,232,98,402,1843,0.03,33.33,61433.33,0.61,3412.96,14,7,20,4,0,8,0.09,1.75,20,2.5,0.07,0
test-sinewave.c,113,22,2,0,89,79,27,169,215,106,384,1790,0.03,33.33,59666.67,0.6,3314.82,16,8,16,6,0,9,0.1,1.33,16,1.78,0.08,0
test_array.c,434,108,11,1,315,107,16,731,937,123,1668,8026,0.02,50,401300,2.68,22294.44,196,98,234,87,0,99,0.31,1.13,234,2.36,0.23,0
test_copy.c,336,47,18,1,271,103,17,549,697,120,1246,5965,0.02,50,298250,1.99,16569.44,128,64,160,60,0,65,0.24,1.07,160,2.46,0.19,0
test_dump.c,226,42,18,1,166,88,12,362,439,100,801,3688,0.04,25,92200,1.23,5122.22,44,22,122,22,0,23,0.14,1,122,5.3,0.1,0
test_dump_callback.c,83,6,6,1,71,36,20,132,162,56,294,1183,0.03,33.33,39433.33,0.39,2190.74,14,7,29,7,0,8,0.11,1,29,3.63,0.1,0
test_equal.c,191,30,11,1,150,75,9,320,386,84,706,3128,0.05,20,62560,1.04,3475.56,56,28,117,28,0,29,0.19,1,117,4.03,0.15,0
test_load.c,218,38,11,1,169,110,15,350,433,125,783,3780,0.04,25,94500,1.26,5250,52,26,84,26,0,27,0.16,1,84,3.11,0.12,0
test_loadb.c,38,0,6,1,32,24,13,48,60,37,108,389,0.08,12.5,4862.5,0.13,270.14,8,4,11,4,0,5,0.16,1,11,2.2,0.13,0
test_load_callback.c,77,6,6,1,65,36,19,124,153,55,277,1110,0.03,33.33,37000,0.37,2055.56,18,9,18,9,1,9,0.14,1,18,2,0.12,0
test_memory_funcs.c,132,23,8,1,101,58,21,159,205,79,364,1590,0.03,33.33,53000,0.53,2944.44,8,4,26,3,0,5,0.05,1.33,26,5.2,0.04,0
test_number.c,92,12,10,1,70,34,9,100,119,43,219,823,0.08,12.5,10287.5,0.27,571.53,24,12,31,12,0,13,0.19,1,31,2.38,0.14,0
test_object.c,557,134,23,1,400,182,15,1002,1213,197,2215,11702,0.02,50,585100,3.9,32505.56,212,106,330,105,0,107,0.27,1.01,330,3.08,0.19,0
test_pack.c,357,42,57,1,258,172,16,819,948,188,1767,9252,0.03,33.33,308400,3.08,17133.33,152,76,246,75,0,77,0.3,1.01,246,3.19,0.22,0
test_simple.c,242,41,11,1,190,104,10,415,505,114,920,4357,0.05,20,87140,1.45,4841.11,134,67,160,67,0,68,0.36,1,160,2.35,0.28,0
test_unpack.c,408,52,50,1,306,183,14,1062,1259,197,2321,12262,0.02,50,613100,4.09,34061.11,126,63,247,63,0,64,0.21,1,247,3.86,0.16,0
text-freetype2.c,495,88,22,1,385,219,26,846,1033,245,1879,10336,0.02,50,516800,3.45,28711.11,120,60,135,59,6,55,0.14,1.02,135,2.45,0.11,0
text-functionality.c,512,87,22,1,403,188,36,1120,1299,224,2419,13090,0.01,100,1309000,4.36,72722.22,142,71,101,59,4,68,0.17,1.2,101,1.49,0.13,0
text-lookup.c,419,71,21,1,327,116,33,640,933,149,1573,7871,0.01,100,787100,2.62,43727.78,120,60,63,51,10,51,0.16,1.18,63,1.24,0.12,0
texture-render.c,144,15,20,1,109,49,16,201,247,65,448,1870,0.03,33.33,62333.33,0.62,3462.96,26,13,22,12,0,14,0.13,1.08,22,1.57,0.1,0
threading-posix.c,266,30,15,1,221,90,25,369,497,115,866,4109,0.02,50,205450,1.37,11413.89,50,25,48,23,1,25,0.11,1.09,48,1.92,0.09,0
threading-windows.c,194,21,16,1,157,63,16,201,258,79,459,2005,0.04,25,50125,0.67,2784.72,42,21,16,19,2,20,0.13,1.11,16,0.8,0.1,0
transition-cut.c,69,11,0,0,58,52,12,107,142,64,249,1035,0.08,12.5,12937.5,0.35,718.75,0,0,11,0,0,1,0.02,0,11,11,0.01,0
transition-fade-to-color.c,180,39,0,0,141,120,22,357,406,142,763,3781,0.03,33.33,126033.33,1.26,7001.85,14,7,38,4,1,7,0.05,1.75,38,5.43,0.04,0
transition-fade.c,102,17,0,0,85,78,15,182,225,93,407,1844,0.06,16.67,30733.33,0.61,1707.41,4,2,24,1,0,3,0.04,2,24,8,0.03,0
transition-luma-wipe.c,215,50,0,0,165,146,18,382,457,164,839,4278,0.04,25,106950,1.43,5941.67,6,3,67,1,0,4,0.02,3,67,16.75,0.02,0
transition-slide.c,167,34,1,0,132,115,17,321,376,132,697,3403,0.04,25,85075,1.13,4726.39,16,8,47,7,3,6,0.05,1.14,47,7.83,0.04,0
transition-stinger.c,372,74,1,0,297,203,36,688,832,239,1520,8324,0.02,50,416200,2.77,23122.22,58,29,83,24,5,24,0.08,1.21,83,3.46,0.06,0
transition-swipe.c,162,30,1,0,131,117,18,327,380,135,707,3468,0.04,25,86700,1.16,4816.67,24,12,49,8,3,10,0.08,1.5,49,4.9,0.06,0
tryentercs.c,105,0,48,1,57,33,12,64,82,45,146,555,0.09,11.11,6166.67,0.19,342.59,10,5,16,3,1,5,0.09,1.67,16,3.2,0.05,0
tryentercs2.c,94,0,48,1,46,29,11,56,67,40,123,453,0.09,11.11,5033.33,0.15,279.63,6,3,13,1,0,4,0.09,3,13,3.25,0.04,0
tsd.c,46,0,35,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0,0,0,0.02,0
tsd1.c,211,0,99,1,112,37,18,182,242,55,424,1699,0.02,50,84950,0.57,4719.44,10,5,33,1,0,6,0.05,5,33,5.5,0.03,0
tsd2.c,215,0,100,1,115,38,18,189,251,56,440,1771,0.02,50,88550,0.59,4919.44,14,7,35,3,1,7,0.06,2.33,35,5,0.03,0
tuklib_cpucores.c,65,10,14,1,41,22,16,54,72,38,126,458,0.05,20,9160,0.15,508.89,12,6,0,6,0,7,0.17,1,0,0,0.11,0
tuklib_exit.c,60,8,19,1,33,20,9,43,49,29,92,309,0.1,10,3090,0.1,171.67,12,6,0,5,0,7,0.21,1.2,0,0,0.12,0
tuklib_mbstr_fw.c,34,6,11,1,17,9,14,26,32,23,58,181,0.05,20,3620,0.06,201.11,6,3,0,3,0,4,0.24,1,0,0,0.12,0
tuklib_mbstr_width.c,67,13,18,1,36,22,19,61,75,41,136,505,0.04,25,12625,0.17,701.39,10,5,0,4,0,6,0.17,1.25,0,0,0.09,0
tuklib_open_stdxxx.c,60,8,22,1,30,18,15,30,42,33,72,251,0.08,12.5,3137.5,0.08,174.31,10,5,0,3,0,6,0.2,1.67,0,0,0.1,0
tuklib_physmem.c,199,28,36,1,135,89,22,219,290,111,509,2397,0.04,25,59925,0.8,3329.17,56,28,2,27,1,28,0.21,1.04,2,0.07,0.14,0
tuklib_progname.c,53,10,17,1,26,16,20,48,66,36,114,408,0.03,33.33,13600,0.14,755.56,8,4,0,2,0,5,0.19,2,0,0,0.09,0
twitch.c,226,49,3,0,174,104,24,325,439,128,764,3706,0.03,33.33,123533.33,1.24,6862.96,40,20,61,17,1,20,0.11,1.18,61,3.05,0.09,0
utf.c,189,21,19,1,149,56,24,265,376,80,641,2808,0.02,50,140400,0.94,7800,94,47,4,45,17,31,0.21,1.04,4,0.13,0.16,0
utf8.c,376,0,85,1,291,82,35,585,834,117,1419,6757,0.01,100,675700,2.25,37538.89,146,73,10,65,17,55,0.19,1.12,10,0.18,0.15,0
v4l2-helpers.c,284,49,18,1,217,114,25,541,686,139,1227,6054,0.02,50,302700,2.02,16816.67,76,38,42,34,1,38,0.18,1.12,42,1.11,0.13,0
v4l2-input.c,1002,85,123,1,794,390,34,1707,2052,424,3759,22740,0.01,100,2274000,7.58,126333.33,162,81,274,61,5,74,0.09,1.33,274,3.7,0.07,0
v4l2-udev.c,201,17,36,1,148,88,29,202,283,117,485,2309,0.03,33.33,76966.67,0.77,4275.93,32,16,39,15,1,15,0.1,1.07,39,2.6,0.07,0
valid1.c,105,0,72,1,33,18,10,42,58,28,100,333,0.09,11.11,3700,0.11,205.56,0,0,9,0,0,1,0.03,0,9,9,0.01,0
valid2.c,86,0,72,1,14,8,7,10,12,15,22,59,0.23,4.35,256.52,0.02,14.25,0,0,2,0,0,1,0.07,0,2,2,0.01,0
value.c,1047,240,26,1,781,198,33,1563,2050,231,3613,19663,0.01,100,1966300,6.55,109238.89,260,130,234,123,8,119,0.15,1.06,234,1.97,0.11,0
vec2.c,54,0,16,1,38,25,13,77,96,38,173,629,0.05,20,12580,0.21,698.89,2,1,13,1,0,2,0.05,1,13,6.5,0.04,0
vec3.c,93,0,16,1,77,39,11,180,231,50,411,1607,0.04,25,40175,0.54,2231.94,0,0,21,0,0,1,0.01,0,21,21,0.01,0
vec4.c,44,0,16,1,28,20,10,54,68,30,122,414,0.07,14.29,5914.29,0.14,328.57,0,0,6,0,0,1,0.04,0,6,6,0.02,0
video-fourcc.c,56,0,16,1,40,26,8,91,98,34,189,666,0.07,14.29,9514.29,0.22,528.57,32,16,16,16,1,15,0.38,1,16,1.07,0.27,0
video-frame.c,151,6,17,1,128,42,20,373,426,62,799,3297,0.01,100,329700,1.1,18316.67,50,25,29,25,2,22,0.17,1,29,1.32,0.15,0
video-io.c,586,111,27,1,448,180,32,1033,1308,212,2341,12539,0.01,100,1253900,4.18,69661.11,136,68,88,53,5,64,0.14,1.28,88,1.38,0.11,0
video-matrices.c,222,18,17,1,187,115,24,629,592,139,1221,6024,0.02,50,301200,2.01,16733.33,24,12,15,8,0,13,0.07,1.5,15,1.15,0.06,0
video-scaler-ffmpeg.c,166,12,16,1,138,110,22,234,312,132,546,2666,0.04,25,66650,0.89,3702.78,60,30,21,30,4,23,0.17,1,21,0.91,0.14,0
vlc-video-plugin.c,229,33,11,0,185,180,15,378,333,195,711,3749,0.06,16.67,62483.33,1.25,3471.3,20,10,62,10,0,11,0.06,1,62,5.64,0.05,0
vlc-video-source.c,965,181,27,0,757,438,37,1763,2138,475,3901,24043,0.01,100,2404300,8.01,133572.22,152,76,284,62,9,67,0.09,1.23,284,4.24,0.07,0
vli_decoder.c,89,14,35,1,40,27,23,75,115,50,190,743,0.03,33.33,24766.67,0.25,1375.93,24,12,0,9,1,12,0.3,1.33,0,0,0.13,0
vli_encoder.c,72,12,25,1,35,24,20,67,101,44,168,635,0.04,25,15875,0.21,881.94,20,10,0,6,1,10,0.29,1.67,0,0,0.14,0
vli_size.c,33,5,11,1,17,11,12,23,27,23,50,156,0.08,12.5,1950,0.05,108.33,4,2,0,1,0,3,0.18,2,0,0,0.09,0
vtt.c,359,50,35,1,274,128,31,673,824,159,1497,7588,0.01,100,758800,2.53,42155.56,98,49,66,40,9,40,0.15,1.23,66,1.65,0.11,0
w32_CancelableWait.c,163,0,70,1,93,42,21,107,133,63,240,994,0.04,25,24850,0.33,1380.56,22,11,9,11,3,8,0.09,1,9,1.13,0.05,0
wasapi-enum-devices.c,170,33,0,0,137,84,20,278,347,104,625,2902,0.03,33.33,96733.33,0.97,5374.07,42,21,41,20,0,22,0.16,1.05,41,1.86,0.13,0
wasapi-output.c,442,78,13,0,351,255,34,833,1040,289,1873,10613,0.02,50,530650,3.54,29480.56,94,47,81,44,5,42,0.12,1.07,81,1.93,0.1,0
window-capture.c,257,56,4,0,197,141,23,434,540,164,974,4967,0.03,33.33,165566.67,1.66,9198.15,40,20,53,20,2,19,0.1,1,53,2.79,0.07,0
window-helpers.c,425,85,2,0,338,166,29,757,980,195,1737,9159,0.02,50,457950,3.05,25441.67,122,61,105,52,6,56,0.17,1.17,105,1.88,0.13,0
x86.c,157,36,12,1,109,56,36,275,326,92,601,2717,0.01,100,271700,0.91,15094.44,32,16,4,13,3,14,0.13,1.23,4,0.29,0.09,0
xcursor-xcb.c,119,4,23,1,92,70,17,196,226,87,422,1884,0.04,25,47100,0.63,2616.67,16,8,23,8,1,8,0.09,1,23,2.88,0.07,0
xcursor.c,129,4,27,1,98,70,21,235,266,91,501,2259,0.03,33.33,75300,0.75,4183.33,18,9,25,8,1,9,0.09,1.13,25,2.78,0.07,0
xdlldata.c,46,0,32,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0.02,0
xds.c,64,5,24,1,35,27,20,70,88,47,158,608,0.04,25,15200,0.2,844.44,10,5,2,5,1,4,0.11,1,2,0.5,0.06,0
xhelpers.c,249,41,16,1,192,101,23,423,517,124,940,4531,0.02,50,226550,1.51,12586.11,54,27,42,24,0,28,0.15,1.13,42,1.5,0.11,0
xshm-input.c,511,44,77,1,390,226,27,817,959,253,1776,9827,0.02,50,491350,3.28,27297.22,86,43,127,34,4,40,0.1,1.26,127,3.18,0.08,0
